"","F3","F1","F2","F4","Cluster","NUTS_ID1"
"193",1.21763730500703,1.02499436705045,1.1263718506332,0.807872517725211,1,"NL41"
"194",1.19487236962513,0.861482831132922,1.15791125626699,0.504849962731361,1,"NL42"
"195",-0.745691524255958,-0.43480419562689,-0.401700244432163,1.41597369242384,2,"PL21"
"196",-0.600664616217276,-1.01148849877426,-0.24126208923487,1.09504136476718,2,"PL22"
"197",-0.851932912870476,-0.862467026529314,-0.482146391451952,0.981715871228496,2,"PL41"
"198",-0.742497783564897,-1.12642429940655,-0.639037349121864,0.291929609408209,2,"PL42"
"199",-0.815437919662262,-1.1919693392999,-0.457761832927074,0.209256493564208,2,"PL43"
"200",-0.87344544165052,-1.01159918897176,-0.565451269768786,0.856809711722144,2,"PL51"
"201",-1.17340448270761,-0.738409604160563,-0.376263828630607,0.571870027605072,2,"PL52"
"202",-1.05910207820771,-1.05174709854152,-0.842188654521293,0.497352711897603,2,"PL61"
"203",-0.826689959080158,-1.10416682555595,-0.735491481900697,0.152131049057592,2,"PL62"
"204",-0.594835430837675,-0.764836539051361,-0.719754960850466,0.772948705493049,2,"PL63"
"205",-0.978709585769175,-1.36182805086955,-0.963190828525903,0.823191368695253,2,"PL71"
"206",-1.35699325119466,-1.05965589634941,-1.01331114046881,0.583002761487478,2,"PL72"
"207",-0.883667925003235,-1.21000008614489,-0.771235252762338,1.07190342559087,2,"PL81"
"208",-1.00512491341808,-0.82817659645379,-0.802432252614808,0.899433129508895,2,"PL82"
"209",-0.852497232992305,-0.772374669717577,-0.400282681568064,0.749757648745886,2,"PL84"
"210",-0.375127444380825,-0.575618807058768,-0.129266811082572,1.90957351182549,2,"PL91"
"211",-0.736658211189555,-1.10603064773939,-0.155610123087633,0.66573719243651,2,"PL92"
"212",-0.273120436624648,0.2448200479831,0.0653592915342132,-0.861696474961282,2,"PT11"
"213",-0.367644870148321,-0.200330904469391,-0.281836810177229,-1.15517001663225,2,"PT15"
"214",-0.298358869343214,-0.00570927471084718,0.0967841343920572,-1.07492099412128,2,"PT16"
"215",0.324539878291352,0.266319414124903,-0.0185923240545401,0.0828090555973647,1,"PT17"
"216",-0.533194389418215,-0.325448481366786,0.0906512288386037,-1.40144900129296,2,"PT18"
"219",-1.61339642427431,-2.17521510634508,-0.0850321502655142,-1.94735831211687,2,"RO11"
"220",-1.82596380532442,-1.90707320148192,-0.679293378088229,-2.0514548901992,2,"RO12"
"221",-2.12164588399926,-2.80767040207157,-0.433132838898731,-2.96722669155683,2,"RO21"
"222",-2.00297130902429,-3.26428836462196,-0.867441910635383,-2.96525582607336,2,"RO22"
"223",-2.02994356239057,-2.80984666548508,-0.405624763793014,-3.07933256127998,2,"RO31"
"224",-1.43456865748241,-1.61048437547737,-0.558189433001815,-0.373434269516939,2,"RO32"
"225",-1.89616371649493,-2.47331539832745,-0.422749767384749,-2.37539880279911,2,"RO41"
"226",-1.72356327377486,-1.95790326942413,-0.449186026618332,-1.57031495787867,2,"RO42"
"227",1.68583835093264,1.31546304672947,0.870250552075365,1.16160845187322,1,"SE11"
"228",1.80215375747927,1.0442677649415,0.827668563599888,1.07142744014972,1,"SE12"
"229",1.68824556567776,1.17384171260324,1.09265560667958,1.00137661205488,1,"SE21"
"230",1.63941033473675,1.01544876603047,0.84251858945098,1.1777858105346,1,"SE22"
"231",1.71400392249836,1.14620887320289,0.981047906980409,1.15597529786207,1,"SE23"
"232",1.73229679513269,0.83637073032715,0.904684101756682,0.772465036701483,1,"SE31"
"233",1.74461308273528,1.11362880245381,0.98019220035039,0.922255373966889,1,"SE32"
"234",1.9973576798624,0.9572081057674,0.958848082169353,1.15174740468707,1,"SE33"
"235",-0.300129711923816,-0.0855783169191366,0.359471050374979,0.416538923043651,1,"SI03"
"236",0.0760475503524305,0.393567970929547,0.321258253401692,1.090585106119,1,"SI04"
"237",-0.450786039223126,-0.120604369301057,-0.0323711590198683,1.27513055605733,1,"SK01"
"238",-1.15594916934504,-0.774078660883715,-0.385893268336094,0.388351547904667,2,"SK02"
"239",-1.03375713936608,-1.11045067539105,-0.594120911969554,-0.280266772133002,2,"SK03"
"240",-0.860856772380985,-1.45852206378718,-1.0018261419826,-0.835984424904707,2,"SK04"
